Time,Price,Volume
1/31/17 14:30,87.95920682,988420.5131
1/31/17 15:00,88.07518776,1339878.466
1/31/17 15:30,88.14575458,2575819.681
2/1/17 9:30,89.49222439,5341051.995
2/1/17 10:00,89.48087349,2204870.368
2/1/17 10:30,89.36355289,2051104.889
2/1/17 11:00,89.26610448,1604792.535
2/1/17 11:30,89.23025442,1162570.157
2/1/17 12:00,89.29430564,1186720.294
2/1/17 12:30,89.44221237,1418104.9519999996
2/1/17 13:00,89.48047157,951325.6042
2/1/17 13:30,89.43709231,1108225.6
2/1/17 14:00,89.50909025,1824497.996
2/1/17 14:30,89.51503103,1583095.753
2/1/17 15:00,89.55474499,1741063.117
2/1/17 15:30,89.48470676,3453878.471000001
2/2/17 9:30,89.20333343,3065572.753
2/2/17 10:00,89.27777669,1631632.253
2/2/17 10:30,89.30327383,1381603.0980000002
2/2/17 11:00,89.38251215,1146214.021
2/2/17 11:30,89.22027705,1168094.131
2/2/17 12:00,89.11660768,765702.8878
2/2/17 12:30,89.23984274,783042.0768
2/2/17 13:00,89.25990794,552841.5722
2/2/17 13:30,89.25636175,655998.6548
2/2/17 14:00,89.23987799,700455.8075
2/2/17 14:30,89.16278006,886065.5416
2/2/17 15:00,89.24378117,902523.8509
2/2/17 15:30,89.30537463,2262181.923
2/3/17 9:30,89.58716345,2080161.131
2/3/17 10:00,89.72040193,1265889.307
2/3/17 10:30,89.73579733,993959.0027
2/3/17 11:00,89.78588249,963634.4731
2/3/17 11:30,89.71666117,829331.7566
2/3/17 12:00,89.75511472,636871.3551
2/3/17 12:30,89.76954952,486761.9656
2/3/17 13:00,89.77954815,559963.7404
2/3/17 13:30,89.7698432,559436.3692
2/3/17 14:00,89.78181784,658818.2481
2/3/17 14:30,89.8247046,801975.8544
2/3/17 15:00,89.86240041,891539.6640000001
2/3/17 15:30,89.89528574,2270749.648
2/6/17 9:30,89.94811829,1760953.01
2/6/17 10:00,90.10511628,1072114.019
2/6/17 10:30,90.06615074,884988.9158
2/6/17 11:00,90.06057886,711083.7547
2/6/17 11:30,90.03625028,684539.9572
2/6/17 12:00,90.00998587,493411.3681
2/6/17 12:30,90.00990124,648441.3006
2/6/17 13:00,89.98903831,585173.2602
2/6/17 13:30,89.97984182,583518.3681
2/6/17 14:00,89.98406313,553906.8893
2/6/17 14:30,89.99364448,689356.2655
2/6/17 15:00,89.99268988,732045.2994
2/6/17 15:30,90.01099799,1717905.919
2/7/17 9:30,90.36802718,1964344.933
2/7/17 10:00,90.50164042,1339927.449
2/7/17 10:30,90.51539563,982453.1879
2/7/17 11:00,90.47616399,813668.0257
2/7/17 11:30,90.41536448,649134.1653
2/7/17 12:00,90.43077235,598678.7476
2/7/17 12:30,90.34930228,980376.1352
2/7/17 13:00,90.33149548,700410.5966
2/7/17 13:30,90.3952484,566375.7397
2/7/17 14:00,90.33193677,776041.608
2/7/17 14:30,90.32209756,673091.0167
2/7/17 15:00,90.3607742,740567.2651
2/7/17 15:30,90.33010933,1699732.574
2/8/17 9:30,90.29915007,1723912.67
2/8/17 10:00,90.2868325,969206.4725
2/8/17 10:30,90.26691847,1032851.042
2/8/17 11:00,90.34576619,753306.6758
2/8/17 11:30,90.2948785,666741.0825
2/8/17 12:00,90.31073208,615751.5968
2/8/17 12:30,90.27102534,486658.3619
2/8/17 13:00,90.30751091,525097.8272
