as_of,B00670,B00739,B00810,B00838,B05548,B05754,B06390,B07260,B08348,B08441,B08489,B08495,B09419,B11317,B11780,B14078,B14771,B15191,B15503,B16441,B16476,B17301,B17945,B17949,B18527,B18618,B18691,B19390,B19480,B20591,B20796,B21691,B21717,B21793,B21967,B22099,B22102,B22198,B22568,B22672,B23377,B23749,B23827,B23868,B24063,B24413,B24848,B24891,B25164,B25810
2018-06-10,111.66,182.212,29.9786,29.5956,91.72,83.1485,65.0492,43.6115,452.307,53.3256,171.815,117.379,726.864,21.2873,54.9972,48.2032,92.9612,40.0372,126.614,393.145,62.158,128.631,46.0253,31.8897,14.3442,200.524,37.9417,40.4043,105.155,57.8377,96.9663,29.4766,123.663,230.745,39.1206,601.522,721.986,34.0204,47.2426,90.5183,103.109,34.8126,97.6464,59.2105,69.6519,116.002,61.0257,69.9174,35.4992,62.017
2018-06-11,111.525,182.097,30.0136,29.5559,91.8255,83.3588,65.1318,43.5035,452.348,53.6839,171.829,117.084,724.761,21.2873,55.0033,48.0798,93.1695,40.0418,126.959,392.887,62.2453,128.284,46.0871,31.8925,14.4195,200.625,37.9101,40.4142,104.762,57.9376,96.9663,29.6537,123.877,231.362,39.0728,600.823,720.62,34.0234,47.2426,90.7071,103.292,34.856,97.8646,59.2244,69.731,115.426,61.1589,69.703,35.5165,61.8842
2018-06-12,112.062,182.097,30.0485,29.3839,91.9838,83.419,65.1318,43.3956,453.277,53.4615,171.709,116.634,722.395,21.25,54.9677,47.9563,93.183,40.0466,127.218,392.921,62.5245,128.891,46.2724,31.865,14.3819,200.927,37.9138,40.3611,105.199,58.0209,97.2349,29.6284,124.134,232.287,39.0728,601.871,725.109,34.0264,47.2426,90.7071,103.658,34.8995,98.01,59.1679,70.0948,116.047,61.2255,70.089,35.7068,61.7514
2018-06-13,111.66,181.983,30.0485,29.3575,91.6145,82.9682,64.8567,43.3416,453.324,53.5109,171.588,116.339,721.344,21.0761,54.9322,47.8329,93.195,40.052,126.571,392.663,62.2976,126.636,46.118,31.8374,14.3944,200.323,37.8822,40.3363,103.538,57.7544,96.847,29.6284,123.405,231.362,38.834,598.027,711.641,33.9922,47.3182,90.5812,103.475,34.8995,97.9009,59.1724,69.7784,114.009,60.826,69.0166,35.4473,61.6186
2018-06-14,110.854,182.44,30.1184,29.3575,91.8783,83.2386,65.0217,43.1257,453.816,53.2885,171.603,116.509,722.132,20.9768,54.9383,47.8946,93.207,40.0566,126.614,393.281,61.8439,127.764,46.3651,31.8403,14.3316,200.222,37.9563,40.3396,104.543,57.9043,97.2945,29.6031,123.534,232.132,38.4519,600.211,718.668,34.0694,47.3182,90.8016,104.024,34.9429,97.7191,59.1769,70.0315,115.205,60.9258,69.6172,35.3955,61.7514
2018-06-15,110.318,182.555,30.1184,29.3707,91.7904,83.2687,65.008,43.2336,453.863,53.0291,171.886,116.214,720.292,20.7905,54.9983,47.8946,93.4392,40.0706,126.139,393.968,61.4775,127.85,46.3342,31.8794,14.2688,200.625,38.0025,40.3992,104.456,57.8211,97.1155,29.3248,123.32,229.512,38.3086,599.25,717.497,34.0789,47.3182,90.8016,103.841,34.9429,97.5736,59.1814,70.0473,114.984,60.8593,69.5314,35.1187,61.6186
2018-06-16,110.318,182.555,30.1184,29.3707,91.7904,83.2687,65.008,43.2336,453.91,53.0291,171.9,116.229,720.292,20.7905,54.9983,47.8946,93.4392,40.0706,126.139,393.968,61.4775,127.85,46.3342,31.8794,14.2688,200.625,38.0025,40.3992,104.456,57.8211,97.1155,29.3248,123.32,229.512,38.3086,599.25,717.497,34.0789,47.3182,90.8016,103.841,34.9429,97.5736,59.1814,70.0473,114.984,60.8593,69.5314,35.1187,61.6186
2018-06-17,110.318,182.555,30.1184,29.3707,91.7904,83.2687,65.008,43.2336,453.957,53.0291,171.914,116.244,720.292,20.7905,54.9983,47.8946,93.4392,40.0706,126.139,393.968,61.4775,127.85,46.3342,31.8794,14.2688,200.625,38.0025,40.3992,104.456,57.8211,97.1155,29.3248,123.32,229.512,38.3086,599.25,717.497,34.0789,47.3182,90.8016,103.841,34.9429,97.5736,59.1814,70.0473,114.984,60.8593,69.5314,35.1187,61.6186
2018-06-18,109.512,182.326,30.1184,29.3839,91.5969,83.7495,65.3243,43.1797,454.004,52.6337,171.928,115.562,716.875,20.6663,55.0044,47.586,93.2546,40.0752,126.096,393.418,61.111,127.85,46.5813,31.8822,14.1809,200.222,37.9357,40.4091,104.5,57.7045,97.1454,29.1476,123.362,229.974,38.1175,599.774,718.278,34.0821,47.3182,91.1478,104.208,34.9429,97.21,59.1949,70.1423,115.028,60.9591,69.5743,34.9284,61.353
2018-06-19,108.036,182.44,30.0835,29.1855,91.221,83.7149,65.3243,43.0442,452.271,52.1148,172.077,114.726,712.931,20.3434,55.0938,47.3391,93.2663,40.0798,125.146,393.744,60.2908,127.677,46.6122,31.9155,14.0427,199.417,37.9748,40.4688,104.15,57.4214,96.9962,28.844,122.591,226.583,37.4965,598.813,716.911,34.1224,47.3182,91.0534,104.024,34.8995,96.5917,59.2606,69.8101,114.718,60.8593,69.3598,34.4959,61.0874
2018-06-20,108.439,181.983,30.0835,29.2384,91.3839,84.295,65.7231,43.0983,453.208,52.2631,172.091,115.359,716.086,20.3309,55.0999,47.586,93.2782,40.0845,125.405,392.609,60.6049,129.412,46.9829,31.9184,14.0553,198.813,37.8731,40.4721,105.286,57.5213,97.4736,28.9705,123.148,226.892,37.6398,601.26,724.133,34.0141,47.3182,91.5255,104.757,34.9429,96.8099,59.2651,70.1106,116.179,61.059,70.1748,34.6516,61.353
2018-06-21,106.694,181.983,30.0485,28.9738,90.8048,83.5012,65.063,43.2064,451.919,51.9295,172.105,115.606,717.926,19.9708,55.106,47.7094,93.2902,40.0892,124.499,392.643,59.872,130.019,46.4887,31.9213,13.9925,197.907,37.8767,40.4754,105.636,57.2215,96.8768,28.7428,122.162,223.963,37.2099,597.502,727.451,34.0545,47.3182,90.8645,104.024,34.8995,96.1553,59.2696,69.5802,116.76,60.5929,70.6037,34.3229,61.4858
2018-06-22,107.633,181.983,30.0835,29.0797,90.9858,83.5318,65.1593,43.4227,452.406,52.5472,171.984,116.395,721.344,20.1198,55.0827,47.9563,93.3261,40.1031,124.758,392.453,60.5002,131.32,46.396,31.9299,14.1307,198.712,37.8523,40.4505,106.12,57.4547,96.8172,29.0464,122.119,225.196,37.401,598.376,732.331,34.064,47.3182,91.1792,103.658,34.9429,96.6644,59.2128,69.5961,117.382,60.6262,71.0327,34.6689,61.7514
2018-06-23,107.633,181.983,30.0835,29.0797,90.9858,83.5318,65.1593,43.4227,452.454,52.5472,171.998,116.409,721.344,20.1198,55.0827,47.9563,93.3261,40.1031,124.758,392.453,60.5002,131.32,46.396,31.9299,14.1307,198.712,37.8523,40.4505,106.12,57.4547,96.8172,29.0464,122.119,225.196,37.401,598.376,732.331,34.064,47.3182,91.1792,103.658,34.9429,96.6644,59.2128,69.5961,117.382,60.6262,71.0327,34.6689,61.7514
2018-06-24,107.633,181.983,30.0835,29.0797,90.9858,83.5318,65.1593,43.4227,452.501,52.5472,172.012,116.424,721.344,20.1198,55.0827,47.9563,93.3261,40.1031,124.758,392.453,60.5002,131.32,46.396,31.9299,14.1307,198.712,37.8523,40.4505,106.12,57.4547,96.8172,29.0464,122.119,225.196,37.401,598.376,732.331,34.064,47.3182,91.1792,103.658,34.9429,96.6644,59.2128,69.5961,117.382,60.6262,71.0327,34.6689,61.7514
2018-06-25,105.889,181.983,30.0136,28.9209,89.7369,82.1884,64.1141,43.4227,448.542,51.7441,172.026,116.052,719.241,19.8342,55.0888,47.8946,93.1418,40.1077,122.729,392.488,59.5056,130.886,45.6238,31.9328,13.9799,196.598,37.8913,40.4604,105.724,56.672,95.2955,28.4898,120.404,218.568,37.0189,591.298,729.794,34.0672,47.3182,90.235,101.827,34.8995,95.2825,59.2263,68.6118,117.16,59.8605,70.8182,34.1153,61.6186
2018-06-26,106.023,182.106,30.0136,29.0664,89.936,82.799,64.5404,43.3686,449.034,51.7565,172.04,115.835,718.452,19.7845,55.0949,47.7711,93.1538,40.1124,122.815,392.522,59.4532,130.973,45.9327,31.9052,14.0302,196.699,37.8597,40.4356,106.12,56.7885,95.6834,28.5657,120.704,219.031,37.0189,592.522,732.526,34.0703,47.2426,90.896,102.742,34.856,95.3188,59.2308,68.723,117.471,60.0269,71.0327,34.1845,61.4858
2018-06-27,103.742,182.565,29.9786,28.8151,89.1577,81.5167,63.5502,43.2064,447.301,51.5341,172.189,115.773,718.715,19.5237,55.1427,47.7738,92.9696,40.117,121.477,393.433,58.3887,130.452,45.1604,31.9386,13.8669,194.686,38.0044,40.4952,105.548,56.3389,94.49,28.5151,119.418,216.102,36.7323,587.803,729.598,34.1478,47.2426,89.7944,100.728,34.8,94.5188,59.2353,67.9768,117.027,59.3278,70.6466,33.4579,61.4858
2018-06-28,103.876,182.221,29.8738,28.9341,89.7188,81.7915,63.7072,43.3146,446.458,51.4847,172.338,115.709,719.241,19.474,55.1905,47.7121,92.7854,40.1216,122.211,392.59,58.5284,131.58,45.3149,31.972,13.8669,196.296,37.9023,40.5267,106.34,56.6553,95.1165,28.3127,119.889,217.181,36.4934,590.774,735.96,34.1138,47.0914,89.8574,101.277,34.7128,94.8461,59.301,68.3578,118.093,59.5608,71.2042,33.7001,61.4013
2018-06-29,105.62,182.336,29.8915,28.8151,89.7912,81.5473,63.5832,43.3146,447.443,51.9542,172.366,115.739,718.978,19.8342,55.221,47.7738,92.8094,40.1307,122.297,392.95,59.2613,131.58,45.2531,31.9807,13.9799,196.699,37.9485,40.53,106.736,56.8052,95.0867,28.6163,119.932,220.264,37.0666,591.473,737.334,34.1235,47.1557,89.8259,101.277,34.7564,95.3552,59.31,68.4372,118.448,59.5941,71.4187,34.1326,61.4013
2018-06-30,105.62,182.336,29.8915,28.8151,89.7912,81.5473,63.5832,43.3146,447.491,51.9542,172.38,115.754,718.978,19.8342,55.221,47.7738,92.8094,40.1307,122.297,392.95,59.2613,131.58,45.2531,31.9807,13.9799,196.699,37.9485,40.53,106.736,56.8052,95.0867,28.6163,119.932,220.264,37.0666,591.473,737.334,34.1235,47.1557,89.8259,101.277,34.7564,95.3552,59.31,68.4372,118.448,59.5941,71.4187,34.1326,61.4013
2018-07-01,105.62,182.336,29.8915,28.8151,89.7912,81.5473,63.5832,43.3146,447.538,51.9542,172.394,115.769,718.978,19.8342,55.221,47.7738,92.8094,40.1307,122.297,392.95,59.2613,131.58,45.2531,31.9807,13.9799,196.699,37.9485,40.53,106.736,56.8052,95.0867,28.6163,119.932,220.264,37.0666,591.473,737.334,34.1235,47.1557,89.8259,101.277,34.7564,95.3552,59.31,68.4372,118.448,59.5941,71.4187,34.1326,61.4013
2018-07-02,104.278,182.221,29.8563,28.8151,90.0627,82.3411,64.0241,43.1523,446.246,51.2993,172.408,115.628,718.189,19.7348,55.2268,47.7121,92.4265,40.1398,122.427,392.43,58.5807,130.713,45.5929,31.9836,13.8543,197.705,37.9166,40.539,106.208,56.9717,95.6536,28.2115,120.061,217.952,36.8278,590.949,733.8,34.1267,47.0798,90.235,102.376,34.6692,94.9915,59.3185,68.5324,117.648,59.694,70.8753,33.8904,61.4013
2018-07-03,103.473,182.565,29.8915,28.8944,89.6102,82.4937,64.1343,43.3686,445.847,51.6206,172.557,116.032,721.344,19.5609,55.2386,47.8973,92.6467,40.1487,122.05,393.375,58.6505,131.866,45.7473,31.9895,13.9171,196.9,38.0305,40.5703,107.044,56.7386,95.2359,28.3886,119.932,218.26,36.78,591.473,738.709,34.1704,47.0798,90.5498,102.742,34.7128,95.0279,59.3228,68.4531,118.492,59.7273,71.4367,33.8039,61.5371
2018-07-04,103.473,182.565,29.8915,28.8944,89.6102,82.4937,64.1343,43.3686,445.895,51.6206,172.571,116.047,721.344,19.5609,55.2386,47.8973,92.6467,40.1487,122.05,393.375,58.6505,131.866,45.7473,31.9895,13.9171,196.9,38.0305,40.5703,107.044,56.7386,95.2359,28.3886,119.932,218.26,36.78,591.473,738.709,34.1704,47.0798,90.5498,102.742,34.7128,95.0279,59.3228,68.4531,118.492,59.7273,71.4367,33.8039,61.5371
2018-07-05,103.742,182.909,29.8915,29.1723,90.4066,83.5012,64.8232,43.5309,447.283,51.9418,172.586,116.762,724.498,19.5982,55.2446,48.0824,92.6583,40.1532,123.153,393.702,58.7552,133.167,46.2724,32.0229,14.0427,198.913,38.0695,40.5763,108.188,57.1882,96.2503,28.4645,120.747,217.489,36.589,596.017,748.134,34.2109,47.0798,91.1792,103.658,34.7128,95.6825,59.3313,69.0405,119.825,60.3266,72.2141,34.0115,61.9447
2018-07-06,104.681,183.139,29.9266,29.4236,91.1849,84.1729,65.3192,43.7472,448.67,52.2754,172.735,117.476,728.704,19.7969,55.346,48.391,92.6931,40.1666,123.981,394.387,59.3311,133.632,46.674,32.0316,14.1432,200.423,38.1512,40.6357,108.76,57.6712,97.1454,28.6669,121.606,219.955,36.589,600.211,751.472,34.2579,47.1557,91.6828,104.574,34.7564,96.4099,59.397,69.6278,120.313,60.7261,72.5597,34.3921,62.2164
2018-07-07,104.681,183.139,29.9266,29.4236,91.1849,84.1729,65.3192,43.7472,448.719,52.2754,172.749,117.491,728.704,19.7969,55.346,48.391,92.6931,40.1666,123.981,394.387,59.3311,133.632,46.674,32.0316,14.1432,200.423,38.1512,40.6357,108.76,57.6712,97.1454,28.6669,121.606,219.955,36.589,600.211,751.472,34.2579,47.1557,91.6828,104.574,34.7564,96.4099,59.397,69.6278,120.313,60.7261,72.5597,34.3921,62.2164
2018-07-08,104.681,183.139,29.9266,29.4236,91.1849,84.1729,65.3192,43.7472,448.767,52.2754,172.763,117.506,728.704,19.7969,55.346,48.391,92.6931,40.1666,123.981,394.387,59.3311,133.632,46.674,32.0316,14.1432,200.423,38.1512,40.6357,108.76,57.6712,97.1454,28.6669,121.606,219.955,36.589,600.211,751.472,34.2579,47.1557,91.6828,104.574,34.7564,96.4099,59.397,69.6278,120.313,60.7261,72.5597,34.3921,62.2164
2018-07-09,106.291,183.139,29.9968,29.675,92.0174,84.7835,65.9254,43.9094,451.048,52.6955,172.777,118.143,731.283,20.008,55.3519,48.6379,92.9016,40.171,125.621,394.127,59.9418,132.796,46.952,32.0345,14.2186,202.034,38.1195,40.6447,107.968,58.1541,97.9509,28.9199,122.637,222.576,37.1144,605.541,745.581,34.2611,47.2316,92.1235,105.49,34.8437,97.2463,59.4099,70.1993,119.425,61.2921,72.0846,34.8246,62.6239
2018-07-10,106.291,183.254,30.032,29.6618,92.3432,84.3866,65.6085,44.0716,451.989,52.7449,172.791,118.002,730.484,20.0577,55.316,48.6379,93.1097,40.1754,125.967,394.453,59.9244,132.889,46.7049,32.0374,14.2437,202.739,38.1586,40.6478,108.1,58.3207,97.9509,28.9705,122.852,222.113,37.2577,606.328,747.349,34.2643,47.2316,91.6514,104.94,34.8873,97.4645,59.4142,70.2787,119.603,61.2255,72.1278,34.8073,62.7597
2018-07-11,104.949,183.483,29.9968,29.5427,91.6735,83.7149,65.0161,43.8013,450.251,51.88,172.94,117.785,729.151,19.7224,55.3638,48.5145,92.9242,40.3257,124.628,395.072,59.2787,132.61,46.396,32.0403,14.0302,201.732,38.1976,40.6507,107.616,57.9043,97.3244,28.6416,121.606,219.185,37.0189,602.658,746.367,34.3049,47.2316,90.8645,104.024,34.8437,96.519,59.4185,69.8183,119.469,60.6262,71.955,34.3575,62.6239
2018-07-12,105.889,183.598,30.032,29.7147,92.488,83.9287,65.1401,43.8553,452.085,52.2383,172.954,118.033,730.484,19.8838,55.3697,48.6379,93.1327,40.3305,125.492,395.398,59.8546,132.981,46.5813,32.0737,14.1307,204.249,38.2013,40.682,107.88,58.4705,98.1001,28.7428,122.207,221.959,37.1144,604.056,747.741,34.3082,47.3076,90.9589,104.94,34.8873,97.2827,59.4229,70.3263,119.691,60.7594,72.0846,34.79,62.7597
2018-07-13,106.157,183.942,30.032,29.847,92.5966,83.8676,65.085,44.0176,451.684,52.4113,173.103,118.514,733.682,19.859,55.4293,48.8231,93.1666,40.3437,125.837,396.084,59.9942,132.703,46.4887,32.0824,14.1432,204.45,38.3182,40.685,107.704,58.5538,98.0703,28.844,122.379,221.805,37.401,603.706,746.759,34.3927,47.3076,90.9275,105.306,34.9309,97.4281,59.4886,70.3104,119.336,60.7927,71.8686,34.9043,63.0314
2018-07-14,106.157,183.942,30.032,29.847,92.5966,83.8676,65.085,44.0176,451.732,52.4113,173.118,118.529,733.682,19.859,55.4293,48.8231,93.1666,40.3437,125.837,396.084,59.9942,132.703,46.4887,32.0824,14.1432,204.45,38.3182,40.685,107.704,58.5538,98.0703,28.844,122.379,221.805,37.401,603.706,746.759,34.3927,47.3076,90.9275,105.306,34.9309,97.4281,59.4886,70.3104,119.336,60.7927,71.8686,34.9043,63.0314
2018-07-15,106.157,183.942,30.032,29.847,92.5966,83.8676,65.085,44.0176,451.78,52.4113,173.132,118.544,733.682,19.859,55.4293,48.8231,93.1666,40.3437,125.837,396.084,59.9942,132.703,46.4887,32.0824,14.1432,204.45,38.3182,40.685,107.704,58.5538,98.0703,28.844,122.379,221.805,37.401,603.706,746.759,34.3927,47.3076,90.9275,105.306,34.9309,97.4281,59.4886,70.3104,119.336,60.7927,71.8686,34.9043,63.0314
2018-07-16,106.157,183.713,30.032,29.6882,92.5061,83.4707,64.7956,44.0716,451.382,52.399,173.011,118.482,732.882,19.6851,55.4352,48.6996,92.9809,40.3481,125.578,395.531,59.7499,131.959,46.2416,32.0853,14.1558,204.047,38.2512,40.694,107.132,58.4539,98.0106,28.8187,121.778,221.343,37.3055,600.998,742.832,34.3215,47.3076,90.5183,104.757,34.9309,97.21,59.5017,70.0247,118.803,60.5263,71.4799,34.8347,62.8956
2018-07-17,106.157,183.598,30.032,29.7808,92.8681,83.9897,65.1401,44.0716,452.323,52.4113,173.025,118.266,731.816,19.7721,55.3994,48.6379,92.9922,40.3526,126.398,395.564,60.0116,130.751,46.4887,32.0576,14.1558,204.953,38.2195,40.6688,106.34,58.7703,98.4283,28.844,122.551,222.73,37.2099,603.794,737.727,34.3248,47.3076,90.9589,105.306,34.8873,97.4281,59.4446,70.3581,117.693,60.8926,70.8753,34.9391,62.8956
2018-07-18,105.755,183.483,30.032,29.8999,93.0672,84.3561,65.457,44.0716,452.371,52.5472,173.173,118.282,733.149,19.6603,55.4471,48.6996,93.2005,40.211,126.916,395.304,59.8022,130.472,46.6122,32.091,14.1809,204.953,38.2232,40.6718,105.988,58.8536,98.6073,28.8946,123.153,222.422,37.2577,605.803,733.211,34.2909,47.3076,91.0848,105.49,34.8873,97.7191,59.5103,70.5645,117.426,61.1256,70.7457,34.7999,62.8956
2018-07-19,104.547,183.827,30.0671,29.8999,92.7052,84.9056,65.7325,43.9878,451.973,52.3742,173.187,118.142,732.349,19.474,55.453,48.6379,93.0147,40.3614,126.571,395.923,59.6103,132.145,46.8902,32.0939,14.1181,204.551,38.2976,40.703,107.132,58.6371,98.5178,28.7934,123.11,219.647,37.0666,608.163,741.654,34.3315,47.3835,91.3996,105.856,34.9309,97.4281,59.5146,70.5962,118.759,61.3254,71.4799,34.5041,62.7597
2018-07-20,105.352,183.368,30.0671,29.8734,92.6328,84.6614,65.581,44.2587,451.574,52.7202,173.336,118.235,732.349,19.623,55.429,48.6379,93.049,40.2285,126.441,395.143,59.8197,130.751,46.7358,32.072,14.2311,205.054,38.1672,40.6778,106.252,58.6371,98.3388,28.9452,122.637,220.572,37.2577,605.104,734.192,34.2293,47.3076,91.2422,105.856,34.9309,97.61,59.4575,70.3581,117.426,61.059,70.7457,34.9043,62.8956
2018-07-21,105.352,183.368,30.0671,29.8734,92.6328,84.6614,65.581,44.2587,451.623,52.7202,173.35,118.25,732.349,19.623,55.429,48.6379,93.049,40.2285,126.441,395.143,59.8197,130.751,46.7358,32.072,14.2311,205.054,38.1672,40.6778,106.252,58.6371,98.3388,28.9452,122.637,220.572,37.2577,605.104,734.192,34.2293,47.3076,91.2422,105.856,34.9309,97.61,59.4575,70.3581,117.426,61.059,70.7457,34.9043,62.8956
2018-07-22,105.352,183.368,30.0671,29.8734,92.6328,84.6614,65.581,44.2587,451.671,52.7202,173.364,118.265,732.349,19.623,55.429,48.6379,93.049,40.2285,126.441,395.143,59.8197,130.751,46.7358,32.072,14.2311,205.054,38.1672,40.6778,106.252,58.6371,98.3388,28.9452,122.637,220.572,37.2577,605.104,734.192,34.2293,47.3076,91.2422,105.856,34.9309,97.61,59.4575,70.3581,117.426,61.059,70.7457,34.9043,62.8956
2018-07-23,105.486,182.795,30.0671,29.7411,92.7957,84.6614,65.6085,44.2045,451.719,52.5966,173.108,118.048,731.55,19.7596,55.3514,48.5762,93.0699,40.233,126.787,393.711,59.9593,130.751,46.7976,32.0444,14.1809,205.859,38.0294,40.6303,106.032,58.7203,98.6073,28.8693,122.895,219.493,37.3055,604.318,732.818,34.1208,47.3835,91.0219,106.039,34.9309,97.5372,59.409,70.4216,117.338,61.059,70.6161,34.8173,62.7597
2018-07-24,106.426,183.139,30.1022,29.7147,93.2482,83.8981,65.0712,44.2587,452.214,52.9549,172.987,117.908,731.017,19.9211,55.3155,48.5762,93.2783,40.2374,126.614,394.623,60.3083,130.194,46.3033,32.0168,14.2311,207.067,38.1745,40.5768,105.372,58.9868,98.846,29.0464,122.336,220.418,37.5443,602.92,727.32,34.1984,47.3835,90.1721,104.94,34.9745,97.8282,59.4133,70.0564,116.716,60.6595,70.2274,35.0261,62.6239
2018-07-25,108.305,183.254,30.1022,29.8205,94.0989,84.0508,65.1263,44.5295,453.155,53.2144,173.001,118.389,733.415,20.2192,55.3214,48.6996,93.2903,40.2419,127.65,395.242,61.0063,131.123,46.4269,32.0197,14.3191,208.98,38.2136,40.5798,106.032,59.4697,99.5919,29.0717,123.11,223.192,37.8309,606.066,732.818,34.2018,47.3835,90.0462,105.49,34.9745,98.701,59.4176,70.6597,117.604,60.826,70.7457,35.4785,62.8956
2018-07-26,107.499,183.254,30.1374,30.1116,93.8093,84.9667,65.6774,44.5295,452.757,53.0538,172.881,118.793,736.347,20.095,55.2856,48.9465,93.3017,40.2463,127.909,394.689,60.8841,131.495,46.7049,31.992,14.2563,209.685,38.1466,40.5546,106.296,59.2699,99.1742,29.1476,123.797,221.805,37.7354,608.949,733.996,34.1678,47.3835,91.1792,105.856,35.0181,98.7374,59.3605,70.9137,118.048,61.0923,70.9616,35.1479,63.1673
2018-07-27,107.499,183.55,30.1725,29.9793,93.1939,83.5012,64.6579,44.6379,451.912,53.3256,172.895,118.964,737.146,20.1074,55.3034,49.0408,93.3358,40.2595,127.218,395.668,60.9365,129.915,45.84,32.0007,14.3191,208.376,38.2283,40.5575,105.196,58.9368,98.1299,29.1729,122.723,220.88,37.8309,605.279,727.32,34.2147,47.3835,90.0147,104.391,35.0506,98.3373,59.3649,70.1993,117.249,60.3932,70.3138,35.1131,63.1673
2018-07-28,107.499,183.55,30.1725,29.9793,93.1939,83.5012,64.6579,44.6379,451.961,53.3256,172.909,118.979,737.146,20.1074,55.3034,49.0408,93.3358,40.2595,127.218,395.668,60.9365,129.915,45.84,32.0007,14.3191,208.376,38.2283,40.5575,105.196,58.9368,98.1299,29.1729,122.723,220.88,37.8309,605.279,727.32,34.2147,47.3835,90.0147,104.391,35.0506,98.3373,59.3649,70.1993,117.249,60.3932,70.3138,35.1131,63.1673
2018-07-29,107.499,183.55,30.1725,29.9793,93.1939,83.5012,64.6579,44.6379,452.009,53.3256,172.923,118.994,737.146,20.1074,55.3034,49.0408,93.3358,40.2595,127.218,395.668,60.9365,129.915,45.84,32.0007,14.3191,208.376,38.2283,40.5575,105.196,58.9368,98.1299,29.1729,122.723,220.88,37.8309,605.279,727.32,34.2147,47.3835,90.0147,104.391,35.0506,98.3373,59.3649,70.1993,117.249,60.3932,70.3138,35.1131,63.1673
2018-07-30,107.097,183.435,30.1725,29.7808,92.6509,83.1043,64.4099,44.6379,450.717,53.338,172.937,118.774,736.08,20.1819,55.2675,48.9788,93.3472,40.2639,126.312,395.408,60.762,130.101,45.562,31.973,14.3065,206.765,38.1967,40.5383,105.372,58.5538,97.4736,29.1982,121.949,219.339,37.9742,600.386,728.498,34.2179,47.4594,89.7315,102.926,35.0506,97.8282,59.3778,69.6913,117.338,60.1934,70.4002,34.8521,63.1673
2018-07-31,106.828,183.78,30.2091,30.1645,93.1215,84.1118,65.0161,44.5837,451.165,53.2885,172.937,118.619,735.547,20.2192,55.2796,48.9168,93.5677,40.4143,126.787,396.027,60.57,132.889,46.0562,31.9759,14.3065,207.369,38.2713,40.5413,106.956,58.8702,98.2493,29.1476,123.281,219.031,37.9264,606.153,740.476,34.2584,47.4481,91.0848,104.024,35.0944,98.1919,59.3821,70.2152,119.247,60.8926,71.6095,34.7825,63.0314
2018-08-01,106.694,183.435,30.2091,29.9528,93.0129,84.0813,64.9196,44.4754,451.214,53.0785,172.68,118.088,732.882,20.2316,55.2016,48.7928,93.5791,40.2726,126.614,395.472,60.4828,133.818,45.9944,31.9482,14.2563,207.973,38.1686,40.4878,107.352,58.7703,98.309,29.0464,122.336,219.339,38.0219,603.619,743.421,34.1869,47.4481,90.7071,104.391,35.0944,97.9009,59.3249,69.7866,119.913,60.5596,71.8686,34.6259,62.7597
